content,productColor,productSize,referenceName
不错不错，还是值得购买的哦，还会再来加购的,浅粉,85C/38,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
不错不错，还是值得购买的哦，还会再来加购的,黑色,85C/38,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
不错,肤色,38/85B,南极人无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣女胸罩 银灰色 34/75A
不错,黑色,38/85B,南极人无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣女胸罩 银灰色 34/75A
这个灰色怎么看起来像蓝色的呢，总体来说还好吧,银灰色,36B=80B,南极人无钢圈文胸套装小胸聚拢胸罩性感深V无痕拉丝一片式调整型侧收副乳女士内衣 西瓜红 32B=70B
一下买了三套，质量一般般，有掉色，没有第一次买的好。,浅紫色,32B=70B,南极人无钢圈文胸套装小胸聚拢胸罩性感深V无痕拉丝一片式调整型侧收副乳女士内衣 西瓜红 32B=70B
"买了同款三件
三件外包装都不一样
不知道哪个是原来的
有一个包装还很脏",银灰色,34B=75B,南极人无钢圈文胸套装小胸聚拢胸罩性感深V无痕拉丝一片式调整型侧收副乳女士内衣 西瓜红 32B=70B
面料一般，不知道会不会不透气，但是效果很好，托的胸形很好看，果然向@大了，别人都夸又饱满又挺，所以我又回购了。,升级款【肤色】薄,80C/36C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
面料一般，不知道会不会不透气，但是效果很好，托的胸形很好看，果然向@大了，别人都夸又饱满又挺，所以我又回购了。,蕾丝款【浅紫】薄,80C/36C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
面料一般，不知道会不会不透气，但是效果很好，托的胸形很好看，果然向@大了，别人都夸又饱满又挺，所以我又回购了。,蕾丝款【肤色】薄,80C/36C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
还不错，家人挺满意的，很合适,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
舍弃了传统内衣，真的很舒服?,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
性价比不错，弹性很大，还没穿，穿过以后再评价。,肤色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
质量不错，是我想象中的好,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
摸着质量没问题～整体都不错～自己没注意罩杯的厚薄款～一直用的薄的～这个就留着三九天用,黑色,36C=80C,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
试穿了一下，真的很舒服，而且穿起来还有聚拢的效果，好评！真的很喜欢，准备再入手一件,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
不错，很好，已经买过几次了，支持京东,浅粉,80B/36,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
特别舒服，无钢托一直的最爱，年龄越大越接受不了钢圈,浅粉,80A/36,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
真的很喜欢?活动也划算，好穿,杏色,80C/36,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
第一次网购内衣，怕不合尺寸，经过这次，担心是多余的，尺寸刚刚好，质量也好，很好的一次体验,蕾丝薄款紫色,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
感觉穿上非常舒服，但是与微商华博向大大是同一牌子吗？好像有点差别，不过还是觉得物超所值的！,蕾丝厚款肤色,80B=36B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
文胸质量特别好，穿上非常舒服，物流速度很快，商品有保障,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
布料很舒服，尺码很合身，这么实惠的价格买到这么好的东西真是赚到了，发货快，物流也快,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
很满意，质量不错，摸着手感不错，下次还来你店买,黑色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
收到货后试穿了，很舒适，好的话，会再买。物流给力！,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
便宜，实惠，快捷，赞赞赞赞,白色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
内衣真的还不错，没有异味，尺码非常标准，活动很实惠，质量非常好,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
起球严重，女儿不要了。,肤色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
还不错的内衣，物美价廉 买了两套,黑色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
再进去痛快淋漓旅进旅退看看咯考虑考虑推荐,浅粉,75A/34,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
这款还可以，就是带子需要自己剪短一点，不然多出来的线头带子扎人,橙色,75B/34,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
宝贝收到了，质量不错，很愉快的一次购物,蕾丝厚款浅紫,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
看起来挺好的，刚穿，还不知道好不好，但是尺寸比其它牌子的要大，穿的好的话，再考虑换个小一码的,蕾丝薄款粉色,80B=36B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
喜欢，一直穿这个牌子,蕾丝厚款肤色,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
宝贝收到了，很喜欢，已经买很多次了，值得买而且很划算，下次还会光临   就是快递服务态度差远了,蕾丝厚款肤色,85C=38C,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
非常好的内衣，质量，款式，颜色都比较喜欢！聚拢效果太棒啦，这是我穿过效果最好的一款内衣裤！,蕾丝厚款紫色,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
穿着试了一下感觉还不错要是搞活动再买几套,蕾丝薄款肤色,80B=36B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
试过了，看起来还不错。可以,黑色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
效果非常好，是正品，价格便宜,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
款式新颖时尚，做工精细，码数标准穿上很合适！,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
特别好，戴着很舒服，大家快来买吧，绝对物超所值，好评，好评好评,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
一天就到了，好快，挺舒服的，再买一件白的吧,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
还不错的内衣，物美价廉，买了两套,肤色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
还没开始穿，颜色应该选择亮色,肤色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
质量还好。比实体店便宜。下次帮妹妹买两套。,蕾丝薄款紫色,80B=36B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
非常非常不错哈哈哈 不错呀 京东 不错,黑色,80C/36,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
老往上跑，非常不好,红色,75A/34,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
喜欢，一直穿这个牌子,蕾丝厚款浅紫,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
宝贝收到了，很满意的一次购物，知道这个牌子的良好口碑，一次性果断买了三套，果然没让人失望，确实是好。,蕾丝厚款肤色,75C=34C,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
刚刚勉强合适，懒得换了，就是内裤腿口有点小，很大的气味，洗过应该不好有气味了吧,蕾丝薄款肤色,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
第一次买这个牌子的是了一下不错，买了两套一套给闺蜜，他很喜欢。,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
颜色很正号，速度很快，包装很好，还送了些小礼物，非常舒服,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
那你很性感，无钢圈，穿的很舒服，没有束缚感，关键很聚拢，价格实惠。,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
帮姐姐买的，和之前买的一样，说还可以。,蕾丝薄款肤色,80B=36B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
质量还好。比实体店便宜。下次帮妹妹买两套。,蕾丝厚款肤色,80C=36C,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
质量还好。比实体店便宜。下次帮妹妹买两套。,蕾丝薄款紫色,80C=36C,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
帮人买的，很舒服很好穿着不错,黑色,M,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
宝贝不错，老婆穿着很舒服，大小刚刚好,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
质量好，发货速度快，下次再来,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
发货速度非常快，包装非常仔细，严实，物流公司服务态度很好，质量很不错。,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
内衣已收到，非常漂亮，和店家描述的一模一样，我说她穿起来很性感，大小正合适。,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
颜色很正，穿着挺合身的，聚拢效果也很好，非常的喜欢。,肤色,34B=75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
质量好，京东就是方便。,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
质量还不错，买大了，有点松,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
收到宝贝了，不错，有需要还会光顾的，物流挺快的,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
此用户未填写评价内容,蕾丝厚款粉色,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
此用户未填写评价内容,蕾丝厚款粉色,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
在微商手上买价格都蛮高的，质量还是可以的。这次秒杀的价格优惠很多，下手两件~希望质量一如既往的好!,蕾丝薄款肤色,80C=36C,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
